timestamp,machine_id,motor_type,location,rpm,voltage_v,current_a,power_kw,torque_nm,temperature_c,vibration_mm_s,noise_db,efficiency_pct,anomaly_type,severity
2026-01-23 06:00:00,MTR-01,Induction,Assembly Line A,1453.7,402.6,10.83,6.49,69.9,68.7,2.29,75.3,92.1,None,None
2026-01-23 06:00:00,MTR-02,Induction,Assembly Line A,1474.7,400.8,13.07,7.8,74.8,70.9,2.9,78.2,91.3,None,None
2026-01-23 06:00:00,MTR-03,Servo,Robotics Cell,1877.1,397.6,8.67,5.13,71.5,65.3,1.47,72.9,92.1,None,None
2026-01-23 06:00:00,MTR-04,Servo,Robotics Cell,1768.7,404.3,9.23,5.56,74.8,67.3,2.06,75.2,91.4,None,None
2026-01-23 06:00:00,MTR-05,Synchronous,Utility Room,1202.2,397.7,12.63,7.48,82.8,72.3,3.22,77.4,91.8,None,None
2026-01-23 06:00:00,MTR-06,Induction,Packaging Line,1428.4,385.1,17.49,10.03,75.9,90.9,7.79,94.1,80.1,Electrical Overload,High
2026-01-23 08:24:00,MTR-01,Induction,Assembly Line A,1485.5,404.9,10.13,6.11,78.5,65.8,2.04,75.0,91.5,None,None
2026-01-23 08:24:00,MTR-02,Induction,Assembly Line A,1448.1,407.2,11.61,7.04,79.1,65.6,2.41,77.2,90.8,None,None
2026-01-23 08:24:00,MTR-03,Servo,Robotics Cell,1788.4,388.6,8.53,4.94,68.8,62.9,1.56,71.2,90.8,None,None
2026-01-23 08:24:00,MTR-04,Servo,Robotics Cell,1720.7,397.5,9.19,5.44,73.9,70.4,2.42,78.4,91.3,None,None
2026-01-23 08:24:00,MTR-05,Synchronous,Utility Room,1220.7,400.2,13.22,7.88,81.8,74.7,2.88,77.2,91.5,None,None
2026-01-23 08:24:00,MTR-06,Induction,Packaging Line,1483.2,397.9,11.78,6.98,80.7,70.3,2.47,77.1,92.1,None,None
2026-01-23 10:48:00,MTR-01,Induction,Assembly Line A,1502.3,400.0,10.69,6.37,72.0,64.7,2.13,70.7,91.8,None,None
2026-01-23 10:48:00,MTR-02,Induction,Assembly Line A,1453.4,399.7,11.52,6.86,77.5,69.7,2.81,74.5,91.2,None,None
2026-01-23 10:48:00,MTR-03,Servo,Robotics Cell,1823.3,402.6,9.45,5.67,69.2,63.3,1.88,72.7,90.4,None,None
2026-01-23 10:48:00,MTR-04,Servo,Robotics Cell,1772.0,395.2,9.07,5.34,70.7,73.8,2.18,73.6,91.5,None,None
2026-01-23 10:48:00,MTR-05,Synchronous,Utility Room,1152.2,389.8,14.34,8.33,80.2,72.9,2.95,77.8,90.0,None,None
2026-01-23 10:48:00,MTR-06,Induction,Packaging Line,1538.4,401.6,11.98,7.16,76.6,71.2,2.65,77.6,91.0,None,None
2026-01-23 13:12:00,MTR-01,Induction,Assembly Line A,1471.7,405.3,10.7,6.46,74.8,66.1,1.87,77.3,91.7,None,None
2026-01-23 13:12:00,MTR-02,Induction,Assembly Line A,1453.1,400.1,12.59,7.5,77.1,71.4,2.07,70.4,91.5,None,None
2026-01-23 13:12:00,MTR-03,Servo,Robotics Cell,1820.4,396.5,7.13,4.21,68.2,66.5,1.47,71.3,92.2,None,None
2026-01-23 13:12:00,MTR-04,Servo,Robotics Cell,1818.9,404.8,9.29,5.6,64.3,67.7,2.02,78.0,91.5,None,None
2026-01-23 13:12:00,MTR-05,Synchronous,Utility Room,1160.4,390.5,12.32,7.17,81.1,74.2,2.85,78.2,91.3,None,None
2026-01-23 13:12:00,MTR-06,Induction,Packaging Line,1518.6,401.9,11.83,7.08,81.7,69.3,3.01,78.3,89.5,None,None
2026-01-23 15:36:00,MTR-01,Induction,Assembly Line A,1431.1,401.7,9.83,5.88,75.5,68.7,2.03,79.3,90.5,None,None
2026-01-23 15:36:00,MTR-02,Induction,Assembly Line A,1465.3,401.6,11.97,7.16,77.3,69.6,2.39,76.0,91.4,None,None
2026-01-23 15:36:00,MTR-03,Servo,Robotics Cell,1799.5,397.6,8.39,4.97,71.9,64.5,1.79,74.0,91.9,None,None
2026-01-23 15:36:00,MTR-04,Servo,Robotics Cell,1765.1,401.5,9.7,5.8,72.7,69.2,2.29,74.4,90.4,None,None
2026-01-23 15:36:00,MTR-05,Synchronous,Utility Room,1203.7,398.1,13.86,8.22,81.1,75.8,3.46,73.3,90.3,None,None
2026-01-23 15:36:00,MTR-06,Induction,Packaging Line,1515.3,405.1,12.91,7.79,80.6,73.2,2.76,73.9,89.5,None,None
2026-01-23 18:00:00,MTR-01,Induction,Assembly Line A,1508.4,396.9,10.92,6.46,71.8,67.4,2.07,73.7,91.2,None,None
2026-01-23 18:00:00,MTR-02,Induction,Assembly Line A,1477.1,394.0,12.59,7.39,76.3,69.3,2.36,75.9,91.0,None,None
2026-01-23 18:00:00,MTR-03,Servo,Robotics Cell,1816.0,393.5,8.53,5.0,74.2,63.5,1.5,76.5,90.5,None,None
2026-01-23 18:00:00,MTR-04,Servo,Robotics Cell,1741.9,396.7,9.77,5.77,68.1,67.6,2.0,74.5,91.2,None,None
2026-01-23 18:00:00,MTR-05,Synchronous,Utility Room,1151.6,392.2,13.92,8.13,79.0,71.4,2.73,75.2,90.9,None,None
2026-01-23 18:00:00,MTR-06,Induction,Packaging Line,1487.2,398.8,11.69,6.95,85.0,70.4,2.97,76.8,90.7,None,None
2026-01-23 20:24:00,MTR-01,Induction,Assembly Line A,1487.6,399.0,9.91,5.89,72.0,69.2,2.09,73.7,91.1,None,None
2026-01-23 20:24:00,MTR-02,Induction,Assembly Line A,1488.9,400.8,10.2,6.09,76.1,73.8,2.46,77.0,90.0,None,None
2026-01-23 20:24:00,MTR-03,Servo,Robotics Cell,1828.9,398.2,7.28,4.32,64.6,63.2,1.68,75.4,91.4,None,None
2026-01-23 20:24:00,MTR-04,Servo,Robotics Cell,1766.5,401.0,9.74,5.82,70.5,71.7,2.48,76.8,91.1,None,None
2026-01-23 20:24:00,MTR-05,Synchronous,Utility Room,1172.6,392.2,13.98,8.17,82.5,73.2,3.02,76.3,91.7,None,None
2026-01-23 20:24:00,MTR-06,Induction,Packaging Line,1525.3,395.3,11.91,7.01,77.7,71.7,2.91,75.9,90.6,None,None
2026-01-23 22:48:00,MTR-01,Induction,Assembly Line A,1459.9,405.5,10.45,6.31,77.9,68.6,1.87,75.4,91.2,None,None
2026-01-23 22:48:00,MTR-02,Induction,Assembly Line A,1531.2,397.4,11.92,7.05,72.6,69.3,2.39,75.6,91.9,None,None
2026-01-23 22:48:00,MTR-03,Servo,Robotics Cell,1877.5,395.1,8.98,5.29,74.0,61.8,1.55,75.3,91.0,None,None
2026-01-23 22:48:00,MTR-04,Servo,Robotics Cell,1776.4,403.7,9.44,5.68,71.9,68.2,2.3,77.5,91.9,None,None
2026-01-23 22:48:00,MTR-05,Synchronous,Utility Room,1183.7,400.2,13.42,8.0,77.7,71.5,3.08,76.1,90.9,None,None
2026-01-23 22:48:00,MTR-06,Induction,Packaging Line,1527.7,401.3,12.24,7.32,81.9,71.3,2.65,78.5,91.6,None,None
2026-01-24 01:12:00,MTR-01,Induction,Assembly Line A,1431.0,393.8,10.51,6.16,71.4,65.2,2.1,74.2,93.0,None,None
2026-01-24 01:12:00,MTR-02,Induction,Assembly Line A,1435.5,395.1,11.05,6.51,80.3,67.6,2.32,72.4,90.3,None,None
2026-01-24 01:12:00,MTR-03,Servo,Robotics Cell,1832.9,398.8,8.56,5.09,72.0,66.3,1.57,77.3,91.1,None,None
2026-01-24 01:12:00,MTR-04,Servo,Robotics Cell,1736.0,396.9,9.24,5.46,69.8,69.4,1.75,74.3,91.4,None,None
2026-01-24 01:12:00,MTR-05,Synchronous,Utility Room,1208.7,399.1,13.45,7.99,79.8,71.8,2.93,78.2,91.1,None,None
2026-01-24 01:12:00,MTR-06,Induction,Packaging Line,1547.9,398.1,11.89,7.05,77.9,73.6,2.91,75.9,90.1,None,None
2026-01-24 03:36:00,MTR-01,Induction,Assembly Line A,1443.4,397.8,10.88,6.45,76.4,63.3,2.06,78.4,91.0,None,None
2026-01-24 03:36:00,MTR-02,Induction,Assembly Line A,1495.2,395.5,10.66,6.28,78.9,68.5,2.49,77.6,91.6,None,None
2026-01-24 03:36:00,MTR-03,Servo,Robotics Cell,1790.1,401.0,8.2,4.9,69.9,62.0,1.69,74.5,91.5,None,None
2026-01-24 03:36:00,MTR-04,Servo,Robotics Cell,1751.4,396.7,9.13,5.4,70.1,69.2,1.89,74.8,91.6,None,None
2026-01-24 03:36:00,MTR-05,Synchronous,Utility Room,1194.9,397.5,14.04,8.31,79.5,73.1,3.1,75.5,91.2,None,None
2026-01-24 03:36:00,MTR-06,Induction,Packaging Line,1558.3,403.4,11.58,6.96,81.2,69.6,2.51,75.4,90.8,None,None
2026-01-24 06:00:00,MTR-01,Induction,Assembly Line A,1470.4,397.4,9.55,5.65,74.3,68.7,1.97,73.2,91.4,None,None
2026-01-24 06:00:00,MTR-02,Induction,Assembly Line A,1490.7,398.6,11.39,6.76,73.6,74.2,2.06,75.6,91.8,None,None
2026-01-24 06:00:00,MTR-03,Servo,Robotics Cell,1809.7,400.6,7.85,4.68,75.1,68.3,1.25,73.1,91.2,None,None
2026-01-24 06:00:00,MTR-04,Servo,Robotics Cell,1717.0,398.1,8.37,4.97,77.4,67.9,2.52,72.7,91.0,None,None
2026-01-24 06:00:00,MTR-05,Synchronous,Utility Room,1221.6,401.7,11.82,7.08,76.5,72.3,3.13,76.6,90.8,None,None
2026-01-24 06:00:00,MTR-06,Induction,Packaging Line,1574.1,395.8,11.23,6.62,79.4,74.6,3.03,76.1,91.1,None,None
2026-01-24 08:24:00,MTR-01,Induction,Assembly Line A,1492.0,394.0,11.38,6.68,76.0,65.1,1.83,78.5,92.1,None,None
2026-01-24 08:24:00,MTR-02,Induction,Assembly Line A,1475.2,399.0,10.62,6.31,77.5,71.7,2.67,76.9,90.4,None,None
2026-01-24 08:24:00,MTR-03,Servo,Robotics Cell,1831.9,401.1,8.38,5.01,65.4,65.8,1.9,73.4,91.7,None,None
2026-01-24 08:24:00,MTR-04,Servo,Robotics Cell,1749.7,399.3,9.34,5.55,72.3,71.6,1.97,73.8,90.3,None,None
2026-01-24 08:24:00,MTR-05,Synchronous,Utility Room,1172.7,401.3,11.43,6.83,80.5,71.1,2.62,76.8,92.0,None,None
2026-01-24 08:24:00,MTR-06,Induction,Packaging Line,1473.7,388.8,11.54,6.68,79.1,74.9,3.16,75.9,90.2,None,None
2026-01-24 10:48:00,MTR-01,Induction,Assembly Line A,1460.2,400.3,10.82,6.45,74.5,67.5,1.99,74.6,90.3,None,None
2026-01-24 10:48:00,MTR-02,Induction,Assembly Line A,1480.7,409.7,11.55,7.05,74.7,68.5,2.55,73.6,90.2,None,None
2026-01-24 10:48:00,MTR-03,Servo,Robotics Cell,1797.8,399.2,7.27,4.32,67.9,64.4,1.18,74.5,90.7,None,None
2026-01-24 10:48:00,MTR-04,Servo,Robotics Cell,1747.0,395.9,9.69,5.71,69.0,67.7,2.2,72.3,91.3,None,None
2026-01-24 10:48:00,MTR-05,Synchronous,Utility Room,1223.5,400.1,13.08,7.8,80.2,74.3,3.22,77.7,90.5,None,None
2026-01-24 10:48:00,MTR-06,Induction,Packaging Line,1526.8,388.6,13.74,7.95,79.6,73.7,2.65,75.1,91.6,None,None
2026-01-24 13:12:00,MTR-01,Induction,Assembly Line A,1436.7,399.1,10.35,6.15,72.5,67.9,1.9,77.7,91.7,None,None
2026-01-24 13:12:00,MTR-02,Induction,Assembly Line A,1516.2,402.6,11.79,7.07,76.6,68.7,2.36,76.5,90.6,None,None
2026-01-24 13:12:00,MTR-03,Servo,Robotics Cell,1836.5,405.2,9.06,5.47,68.8,62.3,1.97,71.6,92.1,None,None
2026-01-24 13:12:00,MTR-04,Servo,Robotics Cell,1821.9,404.2,9.03,5.44,71.4,74.4,1.87,77.3,90.2,None,None
2026-01-24 13:12:00,MTR-05,Synchronous,Utility Room,1190.6,405.5,12.62,7.63,79.4,75.2,3.22,75.5,91.0,None,None
2026-01-24 13:12:00,MTR-06,Induction,Packaging Line,1522.8,399.5,12.22,7.27,74.4,73.0,2.79,76.9,91.9,None,None
2026-01-24 15:36:00,MTR-01,Induction,Assembly Line A,1453.3,397.4,10.97,6.5,74.1,66.8,2.22,73.6,90.9,None,None
2026-01-24 15:36:00,MTR-02,Induction,Assembly Line A,1480.2,401.0,12.38,7.39,74.5,70.4,2.79,77.0,90.0,None,None
2026-01-24 15:36:00,MTR-03,Servo,Robotics Cell,1837.2,404.3,8.7,5.24,71.4,64.1,1.63,75.1,91.8,None,None
2026-01-24 15:36:00,MTR-04,Servo,Robotics Cell,1767.2,400.3,8.93,5.32,68.3,70.7,1.96,75.8,91.8,None,None
2026-01-24 15:36:00,MTR-05,Synchronous,Utility Room,1186.4,399.4,13.72,8.16,81.9,73.6,2.82,75.3,90.8,None,None
2026-01-24 15:36:00,MTR-06,Induction,Packaging Line,1510.7,396.7,11.78,6.96,78.5,74.0,2.66,73.1,90.6,None,None
2026-01-24 18:00:00,MTR-01,Induction,Assembly Line A,1505.8,402.8,11.74,7.04,73.8,71.8,1.74,75.1,90.5,None,None
2026-01-24 18:00:00,MTR-02,Induction,Assembly Line A,1466.1,399.6,11.84,7.05,77.5,73.0,2.58,75.2,89.5,None,None
2026-01-24 18:00:00,MTR-03,Servo,Robotics Cell,1843.6,392.7,8.13,4.75,70.4,61.3,1.67,77.2,91.2,None,None
2026-01-24 18:00:00,MTR-04,Servo,Robotics Cell,1761.5,402.8,9.88,5.93,71.3,68.4,2.02,73.6,91.5,None,None
2026-01-24 18:00:00,MTR-05,Synchronous,Utility Room,1244.6,403.7,12.86,7.73,83.5,71.4,3.04,76.6,91.5,None,None
2026-01-24 18:00:00,MTR-06,Induction,Packaging Line,1525.6,402.1,11.92,7.14,80.1,69.6,2.59,75.3,90.7,None,None
2026-01-24 20:24:00,MTR-01,Induction,Assembly Line A,1445.4,395.3,10.72,6.31,74.6,65.6,2.21,73.3,93.3,None,None
2026-01-24 20:24:00,MTR-02,Induction,Assembly Line A,1495.1,409.5,12.18,7.43,75.4,72.2,2.26,75.1,90.9,None,None
2026-01-24 20:24:00,MTR-03,Servo,Robotics Cell,1762.1,397.7,8.4,4.98,71.0,58.6,1.36,76.2,92.2,None,None
2026-01-24 20:24:00,MTR-04,Servo,Robotics Cell,1757.4,402.5,8.79,5.27,69.1,67.4,2.21,69.8,90.8,None,None
2026-01-24 20:24:00,MTR-05,Synchronous,Utility Room,1219.0,403.7,13.23,7.96,79.3,73.5,3.25,78.1,90.1,None,None
2026-01-24 20:24:00,MTR-06,Induction,Packaging Line,1533.1,398.3,12.83,7.61,73.1,73.0,2.73,77.5,90.4,None,None
2026-01-24 22:48:00,MTR-01,Induction,Assembly Line A,1438.7,407.7,11.42,6.93,79.4,68.4,1.66,75.4,90.5,None,None
2026-01-24 22:48:00,MTR-02,Induction,Assembly Line A,1500.0,395.1,12.16,7.16,79.7,71.0,2.07,75.9,91.2,None,None
2026-01-24 22:48:00,MTR-03,Servo,Robotics Cell,1826.0,402.5,8.03,4.81,73.5,64.0,1.44,76.5,92.6,None,None
2026-01-24 22:48:00,MTR-04,Servo,Robotics Cell,1747.7,397.5,9.07,5.37,70.9,67.8,2.0,75.4,90.9,None,None
2026-01-24 22:48:00,MTR-05,Synchronous,Utility Room,1180.2,393.4,13.57,7.95,81.5,73.4,2.77,76.8,90.5,None,None
2026-01-24 22:48:00,MTR-06,Induction,Packaging Line,1530.9,400.4,11.92,7.11,77.3,70.3,2.21,79.0,90.7,None,None
2026-01-25 01:12:00,MTR-01,Induction,Assembly Line A,1477.7,389.0,10.26,5.95,76.5,69.1,2.3,77.0,90.2,None,None
2026-01-25 01:12:00,MTR-02,Induction,Assembly Line A,1513.2,400.8,10.78,6.43,81.0,68.3,2.78,78.2,91.2,None,None
2026-01-25 01:12:00,MTR-03,Servo,Robotics Cell,1793.3,405.7,8.5,5.14,71.6,64.5,1.44,75.0,90.8,None,None
2026-01-25 01:12:00,MTR-04,Servo,Robotics Cell,1727.7,400.3,9.27,5.53,72.8,66.3,2.29,76.6,91.9,None,None
2026-01-25 01:12:00,MTR-05,Synchronous,Utility Room,1162.1,402.3,12.36,7.41,85.0,72.4,3.02,77.0,90.8,None,None
2026-01-25 01:12:00,MTR-06,Induction,Packaging Line,1545.1,404.0,11.47,6.9,76.4,74.0,2.66,75.3,90.7,None,None
2026-01-25 03:36:00,MTR-01,Induction,Assembly Line A,1428.6,400.0,10.95,6.52,75.4,67.4,1.54,74.4,91.1,None,None
2026-01-25 03:36:00,MTR-02,Induction,Assembly Line A,1509.1,395.9,12.45,7.34,73.1,71.9,2.4,74.8,91.2,None,None
2026-01-25 03:36:00,MTR-03,Servo,Robotics Cell,1865.7,403.2,7.44,4.47,73.6,64.3,2.13,72.6,91.5,None,None
2026-01-25 03:36:00,MTR-04,Servo,Robotics Cell,1821.2,398.6,8.52,5.06,70.2,66.1,2.54,78.4,90.6,None,None
2026-01-25 03:36:00,MTR-05,Synchronous,Utility Room,1224.5,388.7,13.97,8.09,83.8,69.2,3.71,76.5,91.5,None,None
2026-01-25 03:36:00,MTR-06,Induction,Packaging Line,1531.7,399.0,12.34,7.33,79.8,72.4,2.84,72.7,90.3,None,None
2026-01-25 06:00:00,MTR-01,Induction,Assembly Line A,1462.6,399.8,11.04,6.58,77.0,67.4,1.9,75.2,90.0,None,None
2026-01-25 06:00:00,MTR-02,Induction,Assembly Line A,1463.3,401.7,11.21,6.71,80.8,70.5,2.31,75.7,92.3,None,None
2026-01-25 06:00:00,MTR-03,Servo,Robotics Cell,1889.4,396.7,7.66,4.52,72.6,66.2,1.3,73.8,91.5,None,None
2026-01-25 06:00:00,MTR-04,Servo,Robotics Cell,1794.3,394.2,8.02,4.71,73.2,72.9,2.18,76.0,91.1,None,None
2026-01-25 06:00:00,MTR-05,Synchronous,Utility Room,1189.9,396.2,13.63,8.05,80.2,72.2,2.9,78.2,90.0,None,None
2026-01-25 06:00:00,MTR-06,Induction,Packaging Line,1520.4,393.7,12.01,7.04,83.0,74.9,2.89,73.1,91.5,None,None
2026-01-25 08:24:00,MTR-01,Induction,Assembly Line A,1476.1,404.3,9.73,5.86,74.6,64.4,2.07,75.0,91.4,None,None
2026-01-25 08:24:00,MTR-02,Induction,Assembly Line A,1489.3,403.8,12.12,7.29,82.5,69.5,2.48,72.7,91.8,None,None
2026-01-25 08:24:00,MTR-03,Servo,Robotics Cell,1832.8,398.2,8.87,5.26,68.4,71.2,1.77,74.4,90.6,None,None
2026-01-25 08:24:00,MTR-04,Servo,Robotics Cell,1736.5,400.5,7.85,4.68,69.5,68.5,2.01,74.7,90.9,None,None
2026-01-25 08:24:00,MTR-05,Synchronous,Utility Room,1182.0,397.8,14.04,8.32,78.5,72.6,3.01,76.9,91.0,None,None
2026-01-25 08:24:00,MTR-06,Induction,Packaging Line,1523.3,393.9,12.24,7.18,79.3,74.9,2.65,78.3,90.3,None,None
2026-01-25 10:48:00,MTR-01,Induction,Assembly Line A,1435.1,401.0,14.31,8.55,75.6,77.5,4.26,84.5,85.4,Loose Mounting,Low
2026-01-25 10:48:00,MTR-02,Induction,Assembly Line A,1430.5,402.7,11.0,6.6,75.7,69.8,2.66,76.5,90.7,None,None
2026-01-25 10:48:00,MTR-03,Servo,Robotics Cell,1805.0,399.9,9.18,5.47,69.9,66.3,1.56,72.0,92.5,None,None
2026-01-25 10:48:00,MTR-04,Servo,Robotics Cell,1764.1,398.6,8.34,4.95,73.7,69.2,2.03,74.4,89.7,None,None
2026-01-25 10:48:00,MTR-05,Synchronous,Utility Room,1207.2,392.0,14.19,8.28,77.5,75.7,2.9,75.2,90.8,None,None
2026-01-25 10:48:00,MTR-06,Induction,Packaging Line,1483.4,400.0,11.8,7.03,78.6,69.7,2.58,77.0,90.8,None,None
2026-01-25 13:12:00,MTR-01,Induction,Assembly Line A,1493.9,403.9,11.66,7.01,73.0,66.5,1.94,76.3,91.3,None,None
2026-01-25 13:12:00,MTR-02,Induction,Assembly Line A,1478.5,395.0,11.32,6.66,70.5,71.7,2.46,73.5,91.7,None,None
2026-01-25 13:12:00,MTR-03,Servo,Robotics Cell,1839.9,404.6,6.87,4.14,68.0,62.6,1.57,75.5,91.2,None,None
2026-01-25 13:12:00,MTR-04,Servo,Robotics Cell,1761.8,396.4,8.89,5.25,73.0,71.2,2.23,77.2,91.5,None,None
2026-01-25 13:12:00,MTR-05,Synchronous,Utility Room,1186.9,407.3,12.75,7.73,83.8,72.9,3.42,76.6,90.8,None,None
2026-01-25 13:12:00,MTR-06,Induction,Packaging Line,1500.4,406.1,11.46,6.93,78.9,75.6,2.98,75.8,90.7,None,None
2026-01-25 15:36:00,MTR-01,Induction,Assembly Line A,1491.2,400.4,10.92,6.51,75.8,67.7,2.37,73.4,90.9,None,None
2026-01-25 15:36:00,MTR-02,Induction,Assembly Line A,1472.6,400.7,11.81,7.05,73.0,73.2,2.32,77.1,91.1,None,None
2026-01-25 15:36:00,MTR-03,Servo,Robotics Cell,1806.9,402.4,7.59,4.55,68.7,61.7,1.79,74.7,92.2,None,None
2026-01-25 15:36:00,MTR-04,Servo,Robotics Cell,1751.1,399.0,9.77,5.81,71.7,68.2,2.17,75.6,92.1,None,None
2026-01-25 15:36:00,MTR-05,Synchronous,Utility Room,1164.7,393.4,13.52,7.92,75.2,73.8,3.37,76.7,89.6,None,None
2026-01-25 15:36:00,MTR-06,Induction,Packaging Line,1487.9,402.7,12.6,7.56,82.0,69.7,2.81,72.6,90.8,None,None
2026-01-25 18:00:00,MTR-01,Induction,Assembly Line A,1433.1,394.1,9.68,5.68,74.2,68.2,1.72,74.3,91.8,None,None
2026-01-25 18:00:00,MTR-02,Induction,Assembly Line A,1449.7,401.9,11.71,7.01,77.1,71.7,2.38,77.5,89.9,None,None
2026-01-25 18:00:00,MTR-03,Servo,Robotics Cell,1858.1,393.1,8.89,5.21,69.5,66.5,1.82,73.0,91.0,None,None
2026-01-25 18:00:00,MTR-04,Servo,Robotics Cell,1712.3,392.7,7.84,4.59,70.6,70.6,2.27,76.8,90.8,None,None
2026-01-25 18:00:00,MTR-05,Synchronous,Utility Room,1214.8,400.6,13.35,7.97,79.1,70.6,2.9,80.3,91.1,None,None
2026-01-25 18:00:00,MTR-06,Induction,Packaging Line,1465.2,401.0,12.76,7.62,75.5,72.8,2.22,73.4,90.9,None,None
2026-01-25 20:24:00,MTR-01,Induction,Assembly Line A,1466.6,403.0,11.06,6.64,72.3,67.0,1.96,76.9,91.6,None,None
2026-01-25 20:24:00,MTR-02,Induction,Assembly Line A,1471.0,401.9,12.09,7.24,76.7,70.6,2.7,76.1,90.4,None,None
2026-01-25 20:24:00,MTR-03,Servo,Robotics Cell,1793.1,402.9,8.56,5.14,71.5,62.3,1.77,75.0,92.6,None,None
2026-01-25 20:24:00,MTR-04,Servo,Robotics Cell,1800.4,407.6,9.54,5.79,71.7,69.8,2.43,74.7,91.0,None,None
2026-01-25 20:24:00,MTR-05,Synchronous,Utility Room,1185.6,398.6,14.33,8.51,77.8,72.9,2.8,77.1,90.8,None,None
2026-01-25 20:24:00,MTR-06,Induction,Packaging Line,1470.0,395.3,15.52,9.14,76.5,81.0,5.17,84.4,85.5,Misalignment,Low
2026-01-25 22:48:00,MTR-01,Induction,Assembly Line A,1444.6,406.4,11.36,6.88,74.8,68.8,2.04,74.6,91.8,None,None
2026-01-25 22:48:00,MTR-02,Induction,Assembly Line A,1470.5,401.9,11.63,6.96,78.1,68.4,2.09,76.8,90.4,None,None
2026-01-25 22:48:00,MTR-03,Servo,Robotics Cell,1833.4,404.4,7.49,4.51,71.6,64.0,1.59,73.8,91.9,None,None
2026-01-25 22:48:00,MTR-04,Servo,Robotics Cell,1755.1,395.0,9.66,5.69,68.1,70.2,2.46,72.3,92.6,None,None
2026-01-25 22:48:00,MTR-05,Synchronous,Utility Room,1233.8,400.6,12.76,7.62,78.8,72.3,2.69,77.0,90.9,None,None
2026-01-25 22:48:00,MTR-06,Induction,Packaging Line,1529.1,397.1,12.95,7.66,83.8,70.9,2.75,76.0,90.6,None,None
2026-01-26 01:12:00,MTR-01,Induction,Assembly Line A,1499.4,397.5,10.46,6.19,80.3,66.1,1.73,71.7,91.8,None,None
2026-01-26 01:12:00,MTR-02,Induction,Assembly Line A,1454.4,393.6,12.42,7.28,74.3,71.9,2.4,74.3,90.6,None,None
2026-01-26 01:12:00,MTR-03,Servo,Robotics Cell,1815.0,396.7,8.8,5.2,70.1,64.9,1.35,73.9,90.3,None,None
2026-01-26 01:12:00,MTR-04,Servo,Robotics Cell,1742.6,405.9,9.22,5.58,74.0,68.9,1.9,72.7,92.0,None,None
2026-01-26 01:12:00,MTR-05,Synchronous,Utility Room,1222.2,391.9,12.23,7.14,81.1,71.5,3.49,78.8,91.8,None,None
2026-01-26 01:12:00,MTR-06,Induction,Packaging Line,1501.5,397.0,12.02,7.11,81.0,72.1,2.42,75.6,91.3,None,None
2026-01-26 03:36:00,MTR-01,Induction,Assembly Line A,1429.5,403.3,11.58,6.96,73.1,67.5,2.03,71.4,91.5,None,None
2026-01-26 03:36:00,MTR-02,Induction,Assembly Line A,1468.3,404.9,11.28,6.8,76.9,69.5,2.39,71.3,90.9,None,None
2026-01-26 03:36:00,MTR-03,Servo,Robotics Cell,1803.9,407.1,7.56,4.59,67.2,65.6,2.15,76.1,91.5,None,None
2026-01-26 03:36:00,MTR-04,Servo,Robotics Cell,1771.1,388.1,8.42,4.87,74.4,70.2,2.01,74.2,90.5,None,None
2026-01-26 03:36:00,MTR-05,Synchronous,Utility Room,1165.1,401.6,13.09,7.83,77.1,72.9,3.5,77.0,91.6,None,None
2026-01-26 03:36:00,MTR-06,Induction,Packaging Line,1511.7,398.4,11.72,6.96,77.3,70.7,2.31,75.1,91.5,None,None
2026-01-26 06:00:00,MTR-01,Induction,Assembly Line A,1431.3,402.4,11.36,6.81,74.3,67.0,1.72,71.1,91.1,None,None
2026-01-26 06:00:00,MTR-02,Induction,Assembly Line A,1437.2,405.2,11.95,7.21,79.1,73.6,2.49,77.8,90.0,None,None
2026-01-26 06:00:00,MTR-03,Servo,Robotics Cell,1808.5,396.9,7.8,4.61,68.3,63.8,1.57,75.1,90.7,None,None
2026-01-26 06:00:00,MTR-04,Servo,Robotics Cell,1774.0,397.1,9.2,5.44,71.2,67.0,2.07,70.6,90.1,None,None
2026-01-26 06:00:00,MTR-05,Synchronous,Utility Room,1189.5,403.2,13.68,8.21,79.3,72.5,3.3,78.8,90.1,None,None
2026-01-26 06:00:00,MTR-06,Induction,Packaging Line,1499.8,405.6,11.49,6.94,78.5,72.9,2.68,76.5,91.1,None,None
2026-01-26 08:24:00,MTR-01,Induction,Assembly Line A,1487.7,398.0,10.21,6.05,77.3,67.4,2.27,76.1,91.2,None,None
2026-01-26 08:24:00,MTR-02,Induction,Assembly Line A,1383.9,388.0,15.56,8.99,69.4,85.7,6.32,88.4,80.0,Misalignment,Medium
2026-01-26 08:24:00,MTR-03,Servo,Robotics Cell,1814.5,408.3,8.33,5.06,67.0,61.5,1.7,75.2,91.5,None,None
2026-01-26 08:24:00,MTR-04,Servo,Robotics Cell,1709.6,394.4,9.22,5.42,70.7,72.6,2.15,76.5,91.0,None,None
2026-01-26 08:24:00,MTR-05,Synchronous,Utility Room,1196.8,406.3,13.59,8.22,81.8,73.3,3.25,73.5,90.2,None,None
2026-01-26 08:24:00,MTR-06,Induction,Packaging Line,1428.2,394.3,18.72,10.99,75.3,90.1,7.23,91.9,79.2,Electrical Overload,High
2026-01-26 10:48:00,MTR-01,Induction,Assembly Line A,1475.9,400.7,10.54,6.29,68.5,69.2,1.8,75.9,91.7,None,None
